0,828 1,108402E-11 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291003 0,2367215 -0,207
0,8291001 0,2367225 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291 0,2367216 -0,207
0,8291326 0,2370222 -0,207
0,829118 0,2374486 -0,207
0,828432 0,2361665 -0,207
0,8281395 0,2335242 -0,207
0,8291848 0,2315731 -0,207
0,8320183 0,2309608 -0,207
0,8372425 0,2308998 -0,207
0,8437182 0,229859 -0,207
0,8493523 0,2266423 -0,207
0,8556356 0,2207168 -0,207
0,8614093 0,2140163 -0,207
0,865786 0,2082602 -0,207
0,8695984 0,2033935 -0,207
0,8750159 0,1980705 -0,207
0,8834947 0,1901959 -0,207
0,8952996 0,1762402 -0,207
0,9041651 0,1635529 -0,207
0,9093572 0,1552999 -0,207
0,911807 0,1505269 -0,207
0,913454 0,1455367 -0,207
0,9143019 0,1379226 -0,207
0,9143541 0,1258641 -0,207
0,9134933 0,1105893 -0,207
0,9110795 0,09252191 -0,207
0,9078621 0,07896543 -0,207
0,9053373 0,06927204 -0,207
0,9037588 0,063555 -0,207
0,901966 0,05969357 -0,207
0,8997096 0,05576909 -0,207
0,8969541 0,0515945 -0,207
0,8932413 0,04590082 -0,207
0,8884771 0,03796613 -0,207
0,8829222 0,02765238 -0,207
0,8799525 0,02107286 -0,207
0,8783974 0,01805627 -0,207
0,8779716 0,01730645 -0,207
0,8775375 0,01658857 -0,207
0,8769482 0,0155735 -0,207
0,8756253 0,01275623 -0,207
0,8735541 0,008623481 -0,207
0,8716443 0,0053159 -0,207
0,8711448 0,0044806 -0,207
0,8708648 0,003972173 -0,207
0,8707043 0,003618598 -0,207
0,8705523 0,003258109 -0,207
0,8704062 0,002885699 -0,207
0,870219 0,0023247 -0,207
0,8699929 0,001603961 -0,207
0,8698242 0,001121283 -0,207
0,8697149 0,0008559227 -0,207
0,8696678 0,0007226467 -0,207
0,8696342 0,0006091595 -0,207
0,8695941 0,0004832745 -0,207
0,8695579 0,0003701448 -0,207
0,8695216 0,0002596378 -0,207
0,8694894 0,0001627207 -0,207
0,8694584 7,367134E-05 -0,207
0,8694307 -2,145767E-06 -0,207
0,8693919 -7,426739E-05 -0,207
0,8692165 -0,0002485514 -0,207
0,8682086 -0,001827836 -0,207
0,86514 -0,006113887 -0,207
0,8628648 -0,008656144 -0,207
0,8613933 -0,008656144 -0,207
0,8577145 -0,008656144 -0,207
0,8540358 -0,008656144 -0,207
0,8466783 -0,008656144 -0,207
0,8371135 -0,008656144 -0,207
0,8283021 -0,008656147 -0,207
0,8280121 -0,008656154 -0,207
0,8280001 -0,008656158 -0,207
0,828 -0,008656157 -0,207
0,828 -0,008656162 -0,207
0,828 -0,00865616 -0,207
0,828 -0,008656163 -0,207
0,828 -0,008656164 -0,207
0,828 -0,008656165 -0,207
0,828 -0,008656176 -0,207
0,828 -0,008656184 -0,207
0,828 -0,008656195 -0,207
0,828 -0,008656201 -0,207
0,828 -0,008656204 -0,207
0,828 -0,008656205 -0,207
0,828 -0,008656206 -0,207
0,828 -0,008656208 -0,207
0,828 -0,008656216 -0,207
0,828 -0,008656224 -0,207
0,828 -0,008656232 -0,207
0,828 -0,008656238 -0,207
0,828 -0,008656246 -0,207
0,828 -0,008656253 -0,207
0,828 -0,008656258 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656261 -0,207
0,828 -0,008656264 -0,207
0,828 -0,008656267 -0,207
0,828 -0,008656272 -0,207
0,828 -0,008656282 -0,207
0,828 -0,008656287 -0,207
0,828 -0,008656286 -0,207
0,828 -0,008656288 -0,207
0,828 -0,008656295 -0,207
0,828 -0,008656304 -0,207
0,828 -0,008656306 -0,207
0,828 -0,008656311 -0,207
0,828 -0,008656313 -0,207
0,828 -0,008656313 -0,207
0,828 -0,008656314 -0,207
0,828 -0,008656318 -0,207
0,828 -0,008656329 -0,207
0,828 -0,008656331 -0,207
0,828 -0,008656331 -0,207
0,828 -0,008656331 -0,207
0,828 -0,008656331 -0,207
0,828 -0,008656335 -0,207
0,828 -0,008656343 -0,207
0,828 -0,008656351 -0,207
0,828 -0,008656355 -0,207
0,828 -0,008656358 -0,207
0,828 -0,008656366 -0,207
0,828 -0,008656372 -0,207
0,828 -0,008656374 -0,207
0,828 -0,008656377 -0,207
0,828 -0,008656383 -0,207
0,828 -0,008656383 -0,207
0,828 -0,008656383 -0,207
0,828 -0,008656383 -0,207
0,828 -0,008656383 -0,207
0,828 -0,008656383 -0,207
0,828 -0,008656394 -0,207
0,8280001 -0,008657082 -0,207
0,8280002 -0,008655972 -0,207
0,8280001 -0,00865591 -0,207
0,8280001 -0,008655872 -0,207
0,8280001 -0,008655782 -0,207
0,8280001 -0,008655717 -0,207
0,8280001 -0,008655625 -0,207
0,8280001 -0,00865554 -0,207
0,8280001 -0,008655449 -0,207
0,8280001 -0,008655383 -0,207
0,8280001 -0,008655285 -0,207
0,8280001 -0,008655197 -0,207
0,8280001 -0,008655109 -0,207
0,8280001 -0,008655022 -0,207
0,8280001 -0,008654962 -0,207
0,8280001 -0,008654865 -0,207
0,8280001 -0,008654775 -0,207
0,8280001 -0,008654686 -0,207
0,8280001 -0,008654626 -0,207
0,8280001 -0,008654537 -0,207
0,8280001 -0,008654451 -0,207
0,8280001 -0,008654363 -0,207
0,8280001 -0,008654302 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
0,8280001 -0,008654272 -0,207
